date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,us_aqi,european_aqi
2022-10-12,38.891666666666666,24.679166666666664,749.0416666666666,73.52499999999999,25.77916666666667,54.666666666666664,0.23583333333333334,12.125,1.2770833333333333,72.33333333333333,53.958333333333336
2022-10-13,42.44166666666667,26.5125,812.25,80.44583333333334,30.991666666666664,46.666666666666664,0.23375,15.083333333333334,1.20625,80.29166666666667,60.916666666666664
2022-10-14,39.699999999999996,24.229166666666668,665.5833333333334,77.675,36.06666666666667,52.791666666666664,0.25416666666666665,16.375,1.1875,78.54166666666667,60.125
2022-10-15,40.69583333333333,22.616666666666664,596.5,62.34166666666667,40.94166666666667,60.875,0.29375,26.25,1.1541666666666666,73.25,51.625
2022-10-16,35.104166666666664,20.6375,457.25,47.94166666666666,31.675,70.83333333333333,0.3120833333333333,17.75,1.1083333333333334,71.04166666666667,49.708333333333336
2022-10-17,37.94583333333333,23.1125,573.5,59.35833333333333,26.733333333333334,64.5,0.3520833333333333,16.791666666666668,1.1020833333333333,68.83333333333333,49.916666666666664
2022-10-18,45.39166666666667,28.241666666666664,819.625,81.2375,31.429166666666664,44.583333333333336,0.35791666666666666,17.166666666666668,1.0666666666666667,81.79166666666667,61.291666666666664
2022-10-19,37.079166666666666,23.40833333333333,859.875,63.80833333333334,31.558333333333334,38.458333333333336,0.3016666666666667,12.166666666666666,1.0270833333333333,77.41666666666667,57.666666666666664
2022-10-20,43.18333333333334,25.55,796.875,82.925,39.479166666666664,39.458333333333336,0.30041666666666667,22.875,0.9770833333333333,78.54166666666667,60.041666666666664
2022-10-21,41.770833333333336,26.133333333333336,784.0416666666666,90.09583333333335,37.47083333333334,44.833333333333336,0.30333333333333334,16.041666666666668,0.9791666666666666,77.04166666666667,58.875
